,X,Temp,Aw.1,Aw.2,Aw.3,pitch,roll,roll2,n2,head,head2,JigRMS,speedFN,speedJJ,speedFNexp,speedSP,rollrate,TspeedFN,TspeedJJ,p,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime, LAT, LON
243481,259980,5.656986026,-0.027561344,-0.024553421,-0.993188739,-3.178170486,1.41616681,-0.0196613366473287+0i,1,77.91358999,-1.781743976,-47.75313266,0.804403511,1.258480886,0.96686422,NA,0.003395038,NA,1.258480886,4.290268861,243481,48696.2,-0.060071388,4.72489007,420,lunge,4.008744145,4.935860788,1.058043923,1,0.632343718,0.927116643,mn14_113b,4/24/2014 2:05,57.65905,-134.046068
243721,260220,5.659777821,0.148837386,-0.123357861,-0.967609495,17.35108829,7.265288893,-0.109085313583711+0i,1,83.26449805,-1.688353013,-44.81554401,1.366096625,1.43264243,1.320281375,NA,6.16E-06,1.366096625,1.43264243,1.553199024,243721,48744.2,-0.130125443,4.404778045,420,lunge,0.714777505,2.70690571,2.330862593,1,2.57091918,1.992128205,mn14_113b,4/24/2014 2:06,57.659269,-134.0449
244686,261185,5.735712677,0.034209934,-0.115658447,-0.989829035,3.932144542,6.664612377,-0.0965070701271155+0i,1,102.1355243,-1.358991471,-45.32755471,1.093931682,1.400639812,1.13529108,NA,0.003559271,NA,1.400639812,3.867613529,244686,48937.2,-0.027946037,3.471764303,420,lunge,3.356039574,4.065082058,1.517058259,1,1.038068562,0.709042484,mn14_113b,4/24/2014 2:09,57.659101,-134.040456
244875,261374,5.685368703,-0.102181656,-0.084452882,-0.98205152,-11.83703029,4.915137333,-0.0639772447616869+0i,1,121.4397214,-1.022069673,-46.88406492,1.060537535,1.307675626,1.114456757,NA,0.005515888,NA,1.307675626,2.73551509,244875,48975,-0.088667716,4.793541831,420,lunge,2.574528231,3.223402832,1.306137076,1,0.619937013,0.648874601,mn14_113b,4/24/2014 2:10,57.658959,-134.039675
245269,261768,5.619317326,-0.003216848,-0.146243968,-1.056034677,-0.3457631,7.884405333,-0.119316751012158+0i,1,88.2296725,-1.601694371,-39.1688681,1.913643123,1.837983256,1.78879206,NA,-0.000316108,1.913643123,1.837983256,3.12228478,245269,49053.8,0.648392845,3.425687235,420,lunge,2.696486481,3.322158745,1.969737378,1.598187431,0.371549947,0.625672264,mn14_113b,4/24/2014 2:11,57.658935,-134.037558
245579,262078,5.542734109,0.309958273,-0.410002923,-0.998059702,32.05514857,22.33285831,-0.385793126966587+0i,1,104.4697802,-1.318251021,-47.43883108,1.865802508,1.276054989,1.741951182,NA,0.018156847,1.865802508,1.276054989,3.51967508,245579,49115.8,1.202596392,5.683689258,420,lunge,0.754461167,3.51967508,1.869448817,1,1.215646224,2.765213913,mn14_113b,4/24/2014 2:12,57.659143,-134.035427
245735,262234,5.528557196,-0.015657061,-0.138810802,-0.989784657,-1.794969935,7.983289714,-0.11229446490328+0i,1,99.58314421,-1.403538908,-45.28626724,1.262427285,1.403193721,1.246506529,NA,0.005950561,1.262427285,1.403193721,3.546661326,245735,49147,-0.003985991,3.64661942,420,lunge,3.368889213,4.457164084,2.094498128,1.129187912,0.965310216,1.088274871,mn14_113b,4/24/2014 2:13,57.659148,-134.034526
245999,262498,5.503057736,0.431599399,-0.344829457,-0.971438937,45.43744165,19.54321942,-0.322201420507621+0i,1,174.842882,-0.090008689,-48.82803733,1.090996149,1.200186932,1.133444117,NA,0.022676687,NA,1.200186932,4.724130456,245999,49199.8,1.152600597,4.083408489,420,lunge,0.613601049,4.746995087,1.930796391,1,1.175893592,4.133394038,mn14_113b,4/24/2014 2:14,57.658792,-134.033419
246148,262647,5.486216887,-0.078702962,-0.09275738,-1.003308275,-8.93264883,5.282067211,-0.0716042013040095+0i,1,-161.273216,0.326844039,-46.23586086,1.26064535,1.345616056,1.245275157,NA,0.004343212,1.26064535,1.345616056,4.115811393,246148,49229.6,0.104499821,3.345989379,420,lunge,3.955746571,4.556244642,1.936785766,1,0.944672822,0.600498071,mn14_113b,4/24/2014 2:14,57.65845,-134.03328
247634,264133,5.370957231,0.136036325,0.04545268,-1.11698059,13.87626417,-2.330220184,0.0399177573276596+0i,1,-108.2898494,1.251578235,-29.91542798,2.430975462,2.764772955,2.383280797,NA,-0.002758994,2.430975462,2.764772955,0.812556748,247634,49526.8,1.237124767,4.240225611,420,lunge,0.71795196,2.276892047,2.703567283,1,2.75193164,1.558940087,mn14_113b,4/24/2014 2:19,57.65572,-134.043821
247867,264366,5.460996629,0.093936402,-0.137487238,-1.067366025,9.977012323,7.339843604,-0.118612317939644+0i,1,-109.6104611,1.228529212,-43.98599984,1.533103583,1.486051461,1.448422435,NA,-0.006238583,1.533103583,1.486051461,2.451919432,247867,49573.4,0.787242192,4.076399522,420,lunge,0.79886986,2.577614668,1.927203099,1,0.980525445,1.778744808,mn14_113b,4/24/2014 2:20,57.655169,-134.045526
247921,264420,5.465351984,0.112933033,0.020662984,-1.10938401,11.62313918,-1.06704701,0.0179546901751642+0i,1,-108.544593,1.247132121,-35.71793706,1.857070647,2.140275092,1.733535115,NA,0.001628081,1.857070647,2.140275092,0.907213173,247921,49584.2,1.130793001,3.684299223,420,lunge,0.797384992,2.906381159,2.378613465,1,2.663902948,2.108996167,mn14_113b,4/24/2014 2:20,57.65508,-134.045865
248165,264664,5.570318285,-0.015448949,-0.049506338,-0.963554766,-1.834702163,2.941205182,-0.0399799825098718+0i,1,-105.7888324,1.295229216,-46.01113341,1.390480098,1.359025085,1.33825848,NA,0.006709047,1.390480098,1.359025085,2.029211226,248165,49633,-0.343729021,4.450564966,420,lunge,0.771786123,2.168248403,2.864497634,1,2.10560861,1.39646228,mn14_113b,4/24/2014 2:21,57.654536,-134.04725
250684,267183,5.124540668,0.136043419,-0.108869544,-0.879465927,17.45546457,7.056774247,-0.0957165973201059+0i,1,-58.89387803,2.113700573,-29.0041233,2.500571728,2.87820841,2.477077578,NA,0.002734632,2.500571728,2.87820841,48.52047704,250684,50136.8,-1.014395104,5.295666247,420,lunge,43.62603888,49.85655669,2.763992791,2.155964665,0.608028126,6.23051781,mn14_113b,4/24/2014 2:29,57.650955,-134.067405
250915,267414,4.995148917,0.566458397,0.155288011,-0.676258008,78.45565981,-12.9325388,0.136351284312697+0i,1,-111.7847776,1.19058023,-20.13912912,3.10264766,4.255950927,3.459139336,4.623358226,-0.029396984,3.10264766,4.255950927,46.85187324,250915,50183,-1.022637152,10.10588012,420,lunge,31.69577579,51.21483672,3.290265407,1,2.347020335,19.51906093,mn14_113b,4/24/2014 2:30,57.651698,-134.068812
251411,267910,4.842179561,-0.152507532,0.335869325,-1.107656545,-15.01218093,-16.86862332,0.246641702358313+0i,1,-115.6498791,1.123121483,-24.99036344,3.451852437,3.435859715,4.19840889,NA,-0.054446058,3.451852437,3.435859715,40.95878734,251411,50282.2,1.64225068,4.131305971,420,lunge,35.7271714,44.31186331,3.858171859,1.36015959,2.498012269,8.58469191,mn14_113b,4/24/2014 2:32,57.65124,-134.07123
251454,267953,4.832272667,0.742194613,0.194686592,-0.816999813,82.93377763,-13.40330362,0.138124944757278+0i,1,-164.383984,0.272550895,-17.53401379,3.208151496,4.774378191,3.667599372,NA,-0.144797002,3.208151496,4.774378191,40.97965132,251454,50290.8,1.18486979,9.294739512,420,lunge,25.65475373,44.31186331,3.555411882,1,2.691665495,18.65710958,mn14_113b,4/24/2014 2:32,57.651042,-134.071402
253244,269743,4.819877109,0.643757432,0.165486895,-0.673563955,85.73160675,-13.80350727,0.13612761073988+0i,1,-152.0445613,0.487914448,-20.52819224,3.349580121,4.183514099,3.966882256,NA,-0.112873702,3.349580121,4.183514099,32.06673507,253244,50648.8,-0.526543239,11.03362365,422,lunge,16.1875926,36.3834186,3.390677627,1.23890546,2.151772167,20.195826,mn14_113b,4/24/2014 2:38,57.657073,-134.074921
254150,270649,4.942961487,-0.075637434,0.050566129,-0.997256463,-8.663560432,-2.902710369,0.039100914986051+0i,1,-142.9148131,0.647258615,-17.2566213,3.525101557,4.833172744,4.37249206,NA,-0.024783431,3.525101557,4.833172744,38.86385776,254150,50830,0.013711917,7.757615864,424,lunge,27.06231318,39.68207761,3.976701332,1.096088586,2.880612746,12.61976443,mn14_113b,4/24/2014 2:41,57.657367,-134.076678
254773,271272,4.779800493,0.649019083,0.284826542,-0.331359119,112.099471,-40.6813838,0.234368866026463+0i,1,-150.1953316,0.520189596,-22.35792967,2.827377186,3.145960862,3.149442059,4.180966287,-0.066726569,2.827377186,3.145960862,25.71803909,254773,50954.6,-2.133920553,9.371490907,424,lunge,6.541285229,31.50274296,3.007338337,1.688705607,1.31863273,24.96145773,mn14_113b,4/24/2014 2:43,57.658123,-134.078029
255869,272368,5.100746158,0.792608584,-0.052747443,0.336226782,133.5234797,171.0840774,-0.0329311926156317+0i,1,-105.7882134,1.29524002,-43.84325038,1.312463455,1.5478232,1.305972794,1.882973821,-0.041082764,1.312463455,1.5478232,21.14057699,255869,51173.8,-1.347545418,6.604795948,425,lunge,8.288849968,25.28082175,2.397215115,1,1.448896685,16.99197178,mn14_113b,4/24/2014 2:47,57.656792,-134.074568
260046,276545,5.160282977,0.936623823,0.012503933,-0.935452304,90.06659171,-0.7658113,0.0031897829720381+0i,1,-19.79660273,2.796076755,-26.23259753,2.882150555,2.76823374,3.25129279,NA,0.048526979,2.882150555,2.76823374,51.68414916,260046,52009.2,3.175560348,8.56659681,429,lunge,41.89594895,52.37597821,2.883336232,1,2.290967198,10.48002926,mn14_113b,4/24/2014 3:01,57.649427,-134.074453
261716,278215,4.658174624,0.992632786,0.040239315,-0.260024682,150.3077658,-8.796851239,0.00135327910533277+0i,1,149.2855819,-0.536067724,-22.32987384,2.740670833,3.14887592,2.994695323,NA,-0.365020388,2.740670833,3.14887592,29.02219294,261716,52343.2,0.263933896,10.20892719,429,lunge,11.92021569,33.70229877,2.829851704,1.043286385,1.786565319,21.78208308,mn14_113b,4/24/2014 3:06,57.64896,-134.074389
262607,279106,5.120852943,0.880735476,0.496940499,-0.737488128,89.44611527,-33.97321168,0.218365948711734+0i,1,88.93501001,-1.589383909,-27.3525689,2.564558695,2.667754669,2.703394751,NA,-0.048155426,2.564558695,2.667754669,22.73792979,262607,52521.4,2.467474653,8.223528581,430,lunge,7.06211569,23.51085659,3.206151339,1.424187299,1.78196404,16.4487409,mn14_113b,4/24/2014 3:09,57.647363,-134.073421
263064,279563,5.18664269,0.005054366,0.522347594,-1.09370552,0.477859475,-25.52887804,0.441555382429426+0i,1,170.1389154,-0.172108395,-14.88131477,3.298469254,4.026655466,4.141113473,NA,-0.041129916,3.298469254,4.026655466,17.50330869,263064,52612.8,2.079496563,7.382661083,431,lunge,0.952715651,17.50330869,3.423979465,2.365622203,1.058357262,16.55059304,mn14_113b,4/24/2014 3:11,57.646401,-134.075231
263740,280239,5.408203274,1.024110095,-0.053550468,-0.52683829,125.3143077,5.803895196,0.00635195978722952+0i,1,-95.73927325,1.470627112,-23.41507207,2.358587131,3.038066083,2.398452074,2.678292227,0.379341566,2.358587131,3.038066083,23.29700079,263740,52748,1.499646516,10.70921527,432,lunge,10.94469905,25.33266927,2.395432587,1.035466347,1.35996624,14.38797022,mn14_113b,4/24/2014 3:13,57.647713,-134.078188
264826,281325,5.112870991,-0.116008151,0.335044159,-0.778915129,-15.58115712,-23.27457382,0.253959909099216+0i,1,-74.74698455,1.837011667,-18.34575232,2.94569032,3.591495503,3.373578363,NA,-0.01128433,2.94569032,3.591495503,45.23695931,264826,52965.2,-1.413960691,6.152670479,433,lunge,35.79202484,47.63972078,3.021421676,1,2.120455222,11.84769594,mn14_113b,4/24/2014 3:17,57.647099,-134.073664
265195,281694,4.932870492,0.915172343,0.044728112,-0.608336793,112.6316547,-4.205119606,0.0145889838725583+0i,1,-139.4573168,0.70760331,-18.15543291,2.506336707,3.614131156,2.613465216,2.671303632,-0.213702966,2.506336707,3.614131156,43.23766675,265195,53039,0.978947253,7.914449257,433,lunge,28.53938707,45.46657139,2.548068092,1.133593202,1.41447489,16.92718432,mn14_113b,4/24/2014 3:18,57.647729,-134.074208
265890,282389,5.125162154,1.058517694,0.048248888,0.112496703,166.8072341,-156.7859144,-0.0151319829700958+0i,1,129.2354024,-0.886009372,-32.85763005,1.759423959,2.224439591,1.693276427,1.769644347,-0.313308525,1.759423959,2.224439591,19.88544671,265890,53178,0.643039284,7.911180175,434,lunge,6.014695218,24.33401717,2.576053454,1,1.744447873,18.31932195,mn14_113b,4/24/2014 3:20,57.648393,-134.077151
267355,283854,4.914752775,0.592624015,0.296252301,0.577861561,84.76747474,-152.8571456,0.257220930003061+0i,1,165.117917,-0.259741349,-35.61697171,1.881390997,2.030768088,1.817636902,NA,-0.089634645,1.881390997,2.030768088,41.14552042,267355,53471,-1.185201085,7.512517393,435,lunge,32.20361975,45.47663033,2.600689992,1,1.787950128,13.27301058,mn14_113b,4/24/2014 3:25,57.652351,-134.077222
268050,284549,4.742981123,0.966501299,0.269044895,-0.545583648,115.627488,-26.24939299,0.0390685861719182+0i,1,130.6749964,-0.860883716,-26.52958612,2.724887997,2.741226205,2.967356536,3.518682116,-0.165090615,2.724887997,2.741226205,24.29300422,268050,53610,1.39257622,8.728646976,435,lunge,9.588824286,27.51463678,2.748155545,1.099384918,1.648770627,17.92581249,mn14_113b,4/24/2014 3:27,57.649387,-134.076285
