v(),X.1,X,ans,p,tempr,pitch,roll,head,flownoise,speedSP,speedFN,Aw1,Aw2,Aw3,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime,p2,pitch2
394,11778,11778,NA,19.43005778,5.086404496,79.81557756,-66.07580411,-52.43326975,-60.2712295,NA,2.878690801,0.80693063,-0.881917718,0.39125779,11778,2355.6,2.527911583,13.10366096,13,lunge,2.593062535,21.81654658,4.048001291,1,3.346625514,19.22348404,mn13_113a,2013-04-23 14:37:00,NA,NA
395,13236,13236,NA,20.11172578,5.262067001,93.74942982,-61.57062975,-12.74625561,-60.08715086,NA,2.35989361,0.714740312,-0.588703399,0.318700847,13236,2647.2,-0.203162158,12.86671964,15,lunge,2.695137303,22.17327801,4.111739057,1,3.288766406,19.47814071,mn13_113a,2013-04-23 14:42:00,NA,NA
396,17385,17385,NA,15.53035711,5.186549085,17.6389563,-22.97716054,-128.1356882,-51.11669198,NA,4.304812194,0.128471498,-0.323226758,0.762319262,17385,3477,-1.589454846,15.62197869,19,lunge,2.710054296,20.31126505,5.460843247,1,4.713499222,17.60121075,mn13_113a,2013-04-23 14:56:00,NA,NA
397,19885,19885,NA,31.43997325,5.052436517,148.8259973,-166.9012865,105.5099664,-55.45712223,2.944604004,3.204860248,1.064624811,-0.067306279,-0.289260925,19885,3977,1.032373695,10.09220801,22,lunge,1.572353281,34.82381095,4.84997925,1.096290149,3.753689101,33.25145767,mn13_113a,2013-04-23 15:04:00,NA,NA
398,21661,21661,NA,29.61355305,5.335603795,118.8543373,-72.90790985,138.3456212,-59.64364875,2.721982354,2.436942067,0.911490185,-0.514688269,0.158261011,21661,4332.2,0.575276261,14.17639496,26,lunge,4.062469884,31.80874608,5.029043445,1,4.178289289,27.7462762,mn13_113a,2013-04-23 15:10:00,NA,NA
399,25501,25501,NA,21.70117446,5.135648573,67.92442559,-35.075379,-76.44823185,-50.93892557,5.263680784,4.768496258,0.495972165,-0.423149677,0.60263139,25501,5100.2,-1.100196834,17.68536239,31,lunge,2.255203082,28.02900992,5.286664243,1,4.445464054,25.77380684,mn13_113a,2013-04-23 15:23:00,NA,NA
400,28385,28385,NA,24.3685696,5.157388977,97.62848609,-42.91653917,-125.6234637,-62.14036649,3.439328211,2.822602035,0.775353984,-0.461965387,0.496846272,28385,5677,0.296779547,13.18791448,36,lunge,0.548523106,28.24429835,4.715400882,1,3.731325953,27.69577524,mn13_113a,2013-04-23 15:32:00,NA,NA
401,29933,29933,NA,26.29414016,5.375662019,107.521212,-25.52007626,-156.9100923,-62.4285631,2.790033116,2.605470904,0.732538443,-0.231315907,0.484526887,29933,5986.6,-0.899933649,9.933227375,39,lunge,2.454048473,29.89895487,4.919557642,1.200216107,3.719341535,27.4449064,mn13_113a,2013-04-23 15:37:00,NA,NA
402,31677,31677,NA,32.33652075,5.49287615,173.0935776,-153.0663151,103.7060939,-59.87268227,2.296900759,2.41619734,1.234873702,-0.033752673,-0.066433325,31677,6335.4,2.325352036,11.16251881,42,lunge,2.892799777,34.37288541,4.976440873,1,4.103445883,31.48008564,mn13_113a,2013-04-23 15:43:00,NA,NA
403,32978,32978,NA,26.87214308,5.351978769,121.0904308,-84.4829681,200.0598104,-54.15871723,4.481122042,3.909134086,1.070644258,-0.60182568,0.058129786,32978,6595.6,2.251352371,12.46608765,44,lunge,2.80591102,32.41789984,4.777679832,1,3.974263469,29.61198882,mn13_113a,2013-04-23 15:48:00,NA,NA
404,36661,36661,NA,35.58586099,4.921948473,70.34924879,-31.55816511,145.5563528,-75.09818526,NA,1.857171392,0.613156132,-0.455338091,0.741353849,36661,7332.2,0.631324326,7.993256856,47,lunge,11.8743188,36.83441948,3.928015519,1.431923485,2.496092034,24.96010068,mn13_113a,2013-04-23 16:00:00,NA,NA
405,41834,41834,NA,35.67997435,5.020558513,72.42325755,-6.130524786,79.0907243,-50.4234076,NA,4.551034697,0.694597363,-0.101309178,0.943217793,41834,8366.8,1.723522022,17.08376283,51,lunge,21.39164268,36.17717143,5.520199515,3.326928872,2.193270643,14.78552875,mn13_113a,2013-04-23 16:17:00,NA,NA
406,42635,42635,NA,22.47329224,4.825249352,107.6790037,-46.72937517,-28.22995256,-66.04527875,2.664631126,3.01177632,0.815985683,-0.43421528,0.408763671,42635,8527,0.104682726,12.5858807,51,lunge,3.049035546,25.69923516,4.202036437,1,3.204107938,22.65019961,mn13_113a,2013-04-23 16:20:00,NA,NA
407,47353,47353,NA,23.95056503,5.347494681,65.74481781,-34.51992868,-98.38215984,-60.96895936,NA,3.294394363,0.477979645,-0.419140069,0.609398392,47353,9470.6,-1.170619021,12.53917217,54,lunge,2.987961607,28.37690155,4.852797377,1,4.032135763,25.38893995,mn13_113a,2013-04-23 16:35:00,NA,NA
408,49040,49040,NA,27.29258558,5.308219293,92.67295093,-44.64742773,-122.0048481,-52.45069896,4.849381139,4.515099991,0.714838169,-0.479441697,0.48537884,49040,9808,-0.116158461,14.78570387,56,lunge,1.607226396,33.82669297,4.989656733,1,4.083810539,32.21946658,mn13_113a,2013-04-23 16:41:00,NA,NA
409,52678,52678,NA,24.23752929,5.05596484,125.0478276,-131.8324878,98.88565921,-49.42779674,4.823361464,4.523118443,1.087683299,-0.421453639,-0.377253273,52678,10535.6,2.215991578,17.2570535,60,lunge,2.383977209,29.80994131,5.167362449,1,4.441246388,27.4259641,mn13_113a,2013-04-23 16:53:00,NA,NA
410,53981,53981,NA,28.17701894,5.057597302,108.0872172,-82.96883284,96.6435507,-48.27081933,NA,4.788521804,0.995158775,-0.716439904,0.088363382,53981,10796.2,2.249688782,24.79706369,63,lunge,1.617077934,32.89648938,5.33270854,1,4.768930355,31.27941145,mn13_113a,2013-04-23 16:58:00,NA,NA
411,55885,55885,NA,26.53366169,4.982691429,82.30667824,-48.20091645,-39.52944484,-56.50402451,4.83161452,3.829335086,0.658092192,-0.561328388,0.501869347,55885,11177,0.000234056,13.91542949,65,lunge,3.327396874,32.51463367,5.076293456,1,4.348368314,29.18723679,mn13_113a,2013-04-23 17:04:00,NA,NA
412,1816,1816,NA,32.08501856,8.204790768,110.7983206,62.66104889,190.5489637,-64.00643578,3.241927945,2.57883527,0.933082378,0.57181149,0.29562638,1816,363.2,1.30998288,8.573510041,1,lunge,3.903978205,34.9279305,3.659635144,1.124159301,2.535475843,31.0239523,mn13_113d,2013-04-23 08:25:00,NA,NA
413,3824,3824,NA,11.80164499,5.967133082,131.8191844,67.15522774,-77.46110093,-55.50346867,3.388312726,3.381585598,1.069884122,0.440844247,0.185719349,3824,764.8,1.686339481,11.71568426,3,lunge,2.903751866,16.53977116,3.493484763,1,2.566108885,13.63601929,mn13_113d,2013-04-23 08:32:00,NA,NA
414,6114,6114,NA,34.55089716,5.209702703,159.871384,105.5421163,-121.609418,-58.2358403,3.539905362,3.108788428,1.165228016,0.199247642,-0.055414019,6114,1222.8,1.798917096,20.23943948,5,lunge,4.381576977,38.99840614,4.052864681,1.125882909,2.926981772,34.61682916,mn13_113d,2013-04-23 08:39:00,NA,NA
415,7681,7681,NA,6.059543509,5.43939066,148.4782834,85.35796751,-131.0484735,-60.81889598,NA,3.133294157,0.672801897,0.18926454,0.015367616,7681,1536.2,-2.95096959,18.67487351,6,lunge,1.656154376,11.00730015,3.749746443,1.095008375,2.654738068,9.351145775,mn13_113d,2013-04-23 08:45:00,NA,NA
416,9171,9171,NA,33.55632937,5.569752575,117.8381572,-18.02725396,-101.4017578,-61.89379468,3.532131046,3.199935855,1.030551342,-0.192242477,0.59070529,9171,1834.2,1.993671933,21.30345316,8,lunge,3.636534107,38.39836407,4.091199801,1.643069682,2.448130119,34.76182996,mn13_113d,2013-04-23 08:50:00,NA,NA
417,11632,11632,NA,12.49613019,5.142428806,155.9705283,-55.69441189,-4.841862851,-59.53718228,3.130275814,3.222563597,1.094846121,-0.192477221,0.131326568,11632,2326.4,1.170589062,10.92668084,12,lunge,1.623455987,17.65212692,3.324275105,1,2.331844863,16.02867093,mn13_113d,2013-04-23 08:58:00,NA,NA
418,13333,13333,NA,34.39489462,5.478371023,132.9442882,-37.95338361,97.33936457,-56.70677578,3.635543076,3.500762618,1.021511859,-0.273534299,0.350695692,13333,2666.6,1.119273903,11.97920413,15,lunge,4.26076838,38.84213316,3.972902419,1.275794525,2.697107893,34.58136478,mn13_113d,2013-04-23 09:03:00,NA,NA
419,14817,14817,NA,46.0103722,5.691820079,124.5734806,-72.45044919,-93.96296083,-65.27400633,2.401439658,2.252384988,1.050697631,-0.526249664,0.166426376,14817,2963.4,1.832327257,13.07921725,17,lunge,16.95929368,48.72593104,3.895091309,1,3.054210809,31.76663736,mn13_113d,2013-04-23 09:08:00,NA,NA
420,16814,16814,NA,10.88321138,5.786069015,91.06096948,-19.98745172,199.1733216,-55.78993123,3.340488162,3.804935689,0.652001654,-0.218774399,0.601487563,16814,3362.8,-0.84680766,22.49587268,19,lunge,3.264184671,16.2515436,3.941949001,1.182339959,2.759609042,12.98735893,mn13_113d,2013-04-23 09:15:00,NA,NA
421,18487,18487,NA,17.27325908,5.554306212,108.8784839,-21.63843991,-63.02004699,-64.42050195,3.208275299,2.871150152,0.693678907,-0.182864863,0.460960138,18487,3697.4,-1.444422115,18.83975941,20,lunge,1.590518198,22.02598457,3.770334226,1.125890035,2.644444191,20.43546637,mn13_113d,2013-04-23 09:21:00,NA,NA
422,21108,21108,NA,15.6216867,5.219900433,120.9769389,-15.55216371,-64.40255798,-58.90795848,3.535710649,3.527567727,0.826398811,-0.12541737,0.450646814,21108,4221.6,-0.494219518,14.55838249,23,lunge,1.48691264,20.64413101,3.561696541,1.10630146,2.455395081,19.15721837,mn13_113d,2013-04-23 09:29:00,NA,NA
423,26621,26621,NA,14.64792993,5.120931805,117.5211371,-42.95429352,34.47304572,-56.86979559,2.824110486,3.210327447,0.829033591,-0.342656702,0.368042518,26621,5324.2,-0.29791257,14.17792439,27,lunge,3.012902395,19.30082946,3.21906271,1.279700025,1.939362685,16.28792707,mn13_113d,2013-04-23 09:48:00,NA,NA
424,31044,31044,NA,11.78877118,5.194642762,104.0429479,-14.41729611,-118.8964786,-59.4227868,3.394587348,3.488710709,0.823897918,-0.160146008,0.622946766,31044,6208.8,0.443608468,12.98189283,30,lunge,2.820368031,16.44485589,3.608065202,1.18344145,2.424623751,13.62448786,mn13_113d,2013-04-23 10:02:00,NA,NA
425,35058,35058,NA,11.14235278,5.017385625,169.7189835,50.63675144,163.7518357,-63.01802714,2.649149165,2.941977271,1.122992944,0.078106357,0.064073426,35058,7011.6,1.250621457,8.777552372,33,lunge,2.92350626,15.7698867,3.426522638,1,2.6393222,12.84638044,mn13_113d,2013-04-23 10:16:00,NA,NA
426,42672,42672,NA,9.967521919,5.162548724,130.5346063,-20.02427211,-100.9754402,-59.89960508,NA,3.198788278,1.181359779,-0.186337745,0.511284719,42672,8534.4,2.948574114,10.68765195,38,lunge,2.337986057,13.69358336,3.198788278,1,2.325689067,11.3555973,mn13_113d,2013-04-23 10:41:00,NA,NA
427,55686,55686,NA,32.07391323,5.136780151,77.16187968,-47.01367854,190.840685,-63.1135368,2.96157224,2.84397993,0.781278507,-0.716417047,0.667750013,55686,11137.2,2.47924531,17.58847882,45,lunge,5.179769036,36.56077307,4.354792517,1.414475538,2.940316979,31.38100404,mn13_113d,2013-04-23 11:25:00,NA,NA
428,58120,58120,NA,43.07038836,5.12103354,147.7506612,-62.59013681,49.0124671,-78.98618766,1.773738387,1.474530014,1.151441407,-0.295512825,0.153243844,58120,11624,1.94754693,6.997077548,46,lunge,17.47372758,44.81770312,3.224583412,1,2.255250216,27.34397554,mn13_113d,2013-04-23 11:33:00,NA,NA
429,63256,63256,NA,35.05364481,5.01983932,19.27176966,-44.40964885,-101.6435025,-96.01831409,NA,1.275130733,0.168141868,-0.693025081,0.707455544,63256,12651.2,0.044269273,11.90933053,51,lunge,33.46268121,37.79201704,2.229427719,1,1.438999627,4.329335826,mn13_113d,2013-04-23 11:50:00,NA,NA
430,78809,78809,NA,56.64402117,5.40170762,-19.14950588,-4.658541071,-159.3904219,-58.7736122,NA,3.373896677,-0.158020162,-0.076082886,0.933686741,78809,15761.8,-0.490178141,7.312033853,66,lunge,45.03477566,57.43123349,4.360923511,2.917370764,1.443552747,12.39645783,mn13_113d,2013-04-23 12:42:00,NA,NA
431,89237,89237,NA,-0.068673374,6.506699792,-43.2956395,55.34068023,-155.6076967,-94.03696704,NA,1.304005204,-0.140276937,0.290718891,0.200998076,89237,17847.4,-6.077603551,60.61334818,69,lunge,-0.076654904,0.04208281,1.999983872,1,1.326176621,0.118737714,mn13_113d,2013-04-23 13:16:00,NA,NA
432,38503,52295,NA,31.60902,NA,92.69763,-26.34547,54.39256,NA,NA,3.066421,NA,NA,NA,38503,7700.6,2.648546,14.92051,58,lunge,17.21701,31.91991,3.118834,1,2.2064408,14.7029,mn14_110a,2014-04-20 12:21:00,NA,NA
433,39119,52911,NA,40.12365,NA,90.71307,-2.160046,-32.14784,NA,NA,2.798042,NA,NA,NA,39119,7823.8,1.299847,12.39899,58,lunge,23.65517,44.52173,2.848189,1.164364,1.683825,20.86656,mn14_110a,2014-04-20 12:23:00,NA,NA
434,75273,89065,NA,54.58343,NA,46.26985,-42.19645,55.46209,NA,NA,3.707947,NA,NA,NA,75273,15054.6,1.008978,25.37132,115,lunge,42.38681,54.84199,3.753369,1,2.9000898,12.45518,mn14_110a,2014-04-20 14:23:00,NA,NA
435,78890,92682,NA,50.49831,NA,79.85248,-34.43949,83.28683,NA,NA,3.326169,NA,NA,NA,78890,15778,3.44918,33.39238,118,lunge,39.4452,50.59686,3.806507,1,3.1398837,11.15166,mn14_110a,2014-04-20 14:35:00,NA,NA
436,82066,95858,NA,66.92414,NA,62.38608,8.612895,-140.2826,NA,NA,3.527176,NA,NA,NA,82066,16413.2,3.42902,16.4359,122,lunge,51.31126,66.92414,3.747542,1.399186,2.348356,15.61288,mn14_110a,2014-04-20 14:46:00,NA,NA
437,82465,96257,NA,65.9298,NA,57.87587,-20.54927,108.4903,NA,NA,3.745479,NA,NA,NA,82465,16493,2.960155,29.5134,122,lunge,35.87205,65.98654,4.408448,1.115571,3.292877,30.11449,mn14_110a,2014-04-20 14:47:00,NA,NA
438,84349,98141,NA,67.93985,NA,103.8555,2.777369,-57.13385,NA,NA,4.150288,NA,NA,NA,84349,16869.8,2.758597,21.48816,131,lunge,41.52846,69.08495,4.474811,1,3.634436,27.55649,mn14_110a,2014-04-20 14:54:00,NA,NA
439,86763,100555,NA,52.89824,NA,103.9238,-15.24621,-44.64674,NA,NA,4.219667,NA,NA,NA,86763,17352.6,6.263631,35.49691,137,lunge,29.69938,55.24403,4.357444,1.225611,3.131833,25.54465,mn14_110a,2014-04-20 15:02:00,NA,NA
440,87638,101430,NA,61.29872,NA,90.90425,-15.75865,-116.9961,NA,NA,3.959327,NA,NA,NA,87638,17527.6,5.396713,36.66006,139,lunge,33.01715,62.00655,4.322472,1.818297,2.504175,28.9894,mn14_110a,2014-04-20 15:05:00,NA,NA
441,88660,102452,NA,56.79397,NA,75.93296,-0.9592482,132.3806,NA,NA,3.783216,NA,NA,NA,88660,17732,5.855942,25.7292,142,lunge,29.58045,56.79397,4.366517,1,3.9331588,27.21352,mn14_110a,2014-04-20 15:08:00,NA,NA
442,90218,104010,NA,63.17872,NA,78.43257,-6.104368,6.009546,NA,NA,3.962732,NA,NA,NA,90218,18043.6,6.383769,26.05979,144,lunge,43.31703,63.7098,4.019451,1.272945,2.746506,20.39277,mn14_110a,2014-04-20 15:13:00,NA,NA
443,91452,105244,NA,61.4211,NA,40.52152,-15.09175,14.61019,NA,NA,3.599125,NA,NA,NA,91452,18290.4,1.195005,20.52276,148,lunge,36.34241,61.50612,4.446052,1.036878,3.409174,25.16371,mn14_110a,2014-04-20 15:17:00,NA,NA
444,92767,106559,NA,62.94604,NA,92.05758,-0.6636873,-26.2162,NA,NA,3.515509,NA,NA,NA,92767,18553.4,1.184921,19.3982,148,lunge,42.81318,63.22459,3.700547,1,2.8091156,20.41141,mn14_110a,2014-04-20 15:22:00,NA,NA
445,94006,107798,NA,60.8353,NA,51.72251,-7.827906,149.8299,NA,NA,3.91964,NA,NA,NA,94006,18801.2,1.299314,22.16405,152,lunge,32.53472,65.71779,4.458185,1.488048,2.970137,33.18307,mn14_110a,2014-04-20 15:26:00,NA,NA
446,95323,109115,NA,66.91544,NA,124.9557,-7.981052,33.98846,NA,NA,3.703696,NA,NA,NA,95323,19064.6,2.015535,16.81279,156,lunge,42.99884,68.09279,3.934956,1.132721,2.802235,25.09395,mn14_110a,2014-04-20 15:30:00,NA,NA
447,96012,109804,NA,65.11643,NA,-33.22157,8.994905,63.89796,NA,NA,2.84164,NA,NA,NA,96012,19202.4,-2.045458,15.79765,156,lunge,50.92891,65.51126,3.873544,1,3.3809487,14.58235,mn14_110a,2014-04-20 15:32:00,NA,NA
448,97847,111639,NA,68.34935,NA,72.45967,-3.822124,85.09409,NA,NA,3.758405,NA,NA,NA,97847,19569.4,3.261878,25.16971,162,lunge,46.99326,68.60115,4.364944,1.252973,3.111971,21.60789,mn14_110a,2014-04-20 15:39:00,NA,NA
449,99663,113455,NA,62.01236,NA,-2.93745,-16.11323,-73.73305,NA,NA,3.252013,NA,NA,NA,99663,19932.6,1.133663,16.48584,165,lunge,34.98056,65.12012,3.773691,2.222188,1.551503,30.13956,mn14_110a,2014-04-20 15:45:00,NA,NA
450,101403,115195,NA,68.48297,NA,-58.99258,7.749327,136.2502,NA,NA,3.157726,NA,NA,NA,101403,20280.6,-1.073541,15.00195,170,lunge,50.95089,69.49806,3.668385,1,2.9978999,18.54717,mn14_110a,2014-04-20 15:50:00,NA,NA
451,103179,116971,NA,64.19734,NA,37.85356,-50.46375,10.78829,NA,NA,3.526803,NA,NA,NA,103179,20635.8,1.451383,12.55186,175,lunge,62.79136,68.08423,3.613466,1.697883,1.915583,5.29287,mn14_110a,2014-04-20 15:56:00,NA,NA
452,103830,117622,NA,64.9857,NA,135.0499,59.04225,92.72996,NA,NA,3.618598,NA,NA,NA,103830,20766,2.929224,20.43451,175,lunge,41.53025,65.99803,3.754869,1,2.8970226,24.46778,mn14_110a,2014-04-20 15:58:00,NA,NA
453,105467,119259,NA,55.96889,NA,-55.13113,-40.63062,-152.5292,NA,NA,2.61012,NA,NA,NA,105467,21093.4,-0.972516,11.51878,180,lunge,44.77451,57.2509,3.887071,2.292994,1.594077,12.47639,mn14_110a,2014-04-20 16:04:00,NA,NA
454,109008,122800,NA,70.20099,NA,-26.70461,-7.266568,-111.2592,NA,NA,3.432124,NA,NA,NA,109008,21801.6,0.1621373,23.38898,185,lunge,42.65647,70.98036,4.346553,1.397908,2.948645,28.32389,mn14_110a,2014-04-20 16:16:00,NA,NA
455,110627,124419,NA,54.5358,NA,70.47405,-40.05896,40.34863,NA,NA,3.527482,NA,NA,NA,110627,22125.4,1.529685,19.96256,189,lunge,44.36738,54.5619,3.554789,2.426674,1.128115,10.19452,mn14_110a,2014-04-20 16:21:00,NA,NA
456,110839,124631,NA,41.15838,NA,30.91563,-1.748441,-107.2968,NA,NA,4.150066,NA,NA,NA,110839,22167.8,-1.074265,25.47496,189,lunge,20.85861,45.05115,4.58291,1.002778,3.580132,24.19254,mn14_110a,2014-04-20 16:22:00,NA,NA
457,112131,125923,NA,66.36531,NA,119.8299,-15.64243,13.42954,NA,NA,3.833335,NA,NA,NA,112131,22426.2,0.9188257,17.39138,193,lunge,44.05597,67.97731,3.840017,1,3.4672402,23.92134,mn14_110a,2014-04-20 16:26:00,NA,NA
458,116757,130549,NA,71.05653,NA,58.88827,-10.58097,-129.7393,NA,NA,3.482331,NA,NA,NA,116757,23351.4,5.33943,25.47006,202,lunge,40.80046,71.05653,4.29506,1.014854,3.280206,30.25607,mn14_110a,2014-04-20 16:42:00,NA,NA
459,118241,132033,NA,68.02947,NA,-10.78818,-0.9213453,140.6836,NA,NA,2.5934,NA,NA,NA,118241,23648.2,-1.034788,30.09964,202,lunge,37.75604,69.14551,4.474254,1.3961,3.078154,31.38947,mn14_110a,2014-04-20 16:47:00,NA,NA
460,120456,134248,NA,62.47188,NA,-10.44952,-12.30178,93.65718,NA,NA,3.431698,NA,NA,NA,120456,24091.2,0.06044115,31.43108,209,lunge,39.40616,63.82671,4.334758,1.036036,3.298722,24.42055,mn14_110a,2014-04-20 16:54:00,NA,NA
461,121387,135179,NA,60.57757,NA,69.37099,-15.16842,-7.935759,NA,NA,4.263484,NA,NA,NA,121387,24277.4,2.906944,19.58238,213,lunge,22.98859,62.09056,4.369529,2.651763,1.717766,39.10197,mn14_110a,2014-04-20 16:57:00,NA,NA
462,122492,136284,NA,73.63326,NA,101.581,2.068222,47.69947,NA,NA,3.825701,NA,NA,NA,122492,24498.4,4.370439,23.84376,215,lunge,50.26434,75.24138,4.032707,1.291531,2.741176,24.97704,mn14_110a,2014-04-20 17:01:00,NA,NA
463,122927,136719,NA,73.74641,NA,106.5304,-4.990764,28.15789,NA,NA,3.911308,NA,NA,NA,122927,24585.4,3.248195,23.98172,215,lunge,55.19685,76.77358,4.021411,1,3.5343507,21.57673,mn14_110a,2014-04-20 17:02:00,NA,NA
464,127381,141173,NA,69.89684,NA,72.65113,-15.93828,16.90195,NA,NA,3.575553,NA,NA,NA,127381,25476.2,5.445837,21.19857,225,lunge,51.36401,69.94228,3.711734,1.170887,2.540847,18.57827,mn14_110a,2014-04-20 17:17:00,NA,NA
465,129064,142856,NA,58.09107,NA,2.348272,-17.76417,-85.68527,NA,NA,3.675819,NA,NA,NA,129064,25812.8,-0.1387978,24.77931,230,lunge,36.61059,61.6911,4.331525,1.467387,2.864138,25.08051,mn14_110a,2014-04-20 17:23:00,NA,NA
466,130684,144476,NA,72.80747,NA,69.62968,2.131046,-89.69117,NA,NA,3.713153,NA,NA,NA,130684,26136.8,3.08219,15.5534,236,lunge,53.08075,72.80747,3.757626,1.270414,2.487212,19.72672,mn14_110a,2014-04-20 17:28:00,NA,NA
467,132207,145999,NA,67.78232,NA,131.8974,5.348007,38.74948,NA,NA,3.951617,NA,NA,NA,132207,26441.4,2.142663,26.65689,236,lunge,39.82305,69.30701,4.377321,1.365098,3.012223,29.48396,mn14_110a,2014-04-20 17:33:00,NA,NA
468,133436,147228,NA,66.98804,NA,126.3249,-0.04124787,28.89663,NA,NA,4.2524,NA,NA,NA,133436,26687.2,5.067256,27.97352,238,lunge,41.88768,69.6914,4.300753,1.412369,2.888384,27.80372,mn14_110a,2014-04-20 17:37:00,NA,NA
469,135789,149581,NA,68.27872,NA,94.60467,1.324218,33.06576,NA,NA,3.534426,NA,NA,NA,135789,27157.8,2.388388,23.07658,240,lunge,39.73708,68.32898,4.173487,1.638828,2.534659,28.5919,mn14_110a,2014-04-20 17:45:00,NA,NA
470,141048,154840,NA,58.89827,NA,90.84669,-13.15801,119.8085,NA,NA,4.287603,NA,NA,NA,141048,28209.6,4.674106,24.55854,251,lunge,26.86194,58.89827,4.485854,1,3.6055287,32.03633,mn14_110a,2014-04-20 18:03:00,NA,NA
471,142695,156487,NA,69.92392,NA,35.8948,-15.25177,-4.909084,NA,NA,3.76576,NA,NA,NA,142695,28539,3.397174,29.65429,255,lunge,51.84862,71.56192,4.441919,1.765156,2.676763,19.7133,mn14_110a,2014-04-20 18:08:00,NA,NA
472,145351,159143,NA,65.39901,NA,-11.79622,-13.01945,92.8734,NA,NA,4.031367,NA,NA,NA,145351,29070.2,-0.4931389,26.08721,259,lunge,38.67661,67.05465,4.548611,1.360905,3.187706,28.37804,mn14_110a,2014-04-20 18:17:00,NA,NA
473,158006,171798,NA,68.93886,NA,55.55039,0.4376489,-32.20613,NA,NA,3.904495,NA,NA,NA,158006,31601.2,0.09725913,17.44562,278,lunge,45.75831,71.06659,3.946743,1,3.0274338,25.30828,mn14_110a,2014-04-20 18:59:00,NA,NA
474,162554,176346,NA,55.06954,NA,-34.61751,-15.95053,-158.1853,NA,NA,3.586746,NA,NA,NA,162554,32510.8,-1.219119,22.79149,286,lunge,24.54468,55.91916,4.56761,2.920507,1.647103,31.37448,mn14_110a,2014-04-20 19:14:00,NA,NA
475,165921,179713,NA,63.82518,NA,144.2551,36.97985,87.19287,NA,NA,3.185345,NA,NA,NA,165921,33184.2,4.184866,15.90629,288,lunge,42.49919,64.06269,3.240068,1.091394,2.148674,21.5635,mn14_110a,2014-04-20 19:25:00,NA,NA
476,167906,181698,NA,44.70887,NA,143.5993,56.0682,-175.5274,NA,NA,4.352381,NA,NA,NA,167906,33581.2,4.128591,22.04344,293,lunge,22.26448,53.87395,4.352381,1,4.0724512,31.60947,mn14_110a,2014-04-20 19:32:00,NA,NA
