"","X.2","X","ans","p","tempr","pitch","roll","head","flownoise","speedSP","speedFN","Aw1","Aw2","Aw3","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag","LAT","LON","LAT_prev","LON_prev","DateTime","pnorm","Am1","Am2","Am3","X.1","DN","JigRMS","Light","LightIR","Paddles","T","camon","tagon","Aw.1","Aw.2","Aw.3","At.1","At.2","At.3","DV.1","DV.2","DV.3","DV.4","DV.5","DV.6","Gt.1","Gt.2","Gt.3","Gw.1","Gw.2","Gw.3","Mt.1","Mt.2","Mt.3","Mw.1","Mw.2","Mw.3","A.1","A.2","A.3","Depth","I","MtO.1","MtO.2","MtO.3","Mtoff.1","Mtoff.2","Mtoff.3","camondec","camoffdec","Temp","At.mag","Mt.mag","Times","camonNTdec","camoffNTdec","Mt1.1","Mt1.2","Mt1.3","Mtoff1.1","Mtoff1.2","Mtoff1.3","Mt2.1","Mt2.2","Mt2.3","MtTemp.1","MtTemp.2","MtTemp.3","Mt.mag1","Mtbench.1","Mtbench.2","Mtbench.3","smoothp","njerk","roll2","n2","head2","Mh.1","Mh.2","Mh.3","DB","Tcamondec","speedJJ","speedFNexp","speedFNtot","dd","Mpitch","MDB","Istot","rollrate","TspeedFN","TspeedJJ","DR","goodJ","goodFN","lb","minSP","TEST2.1","TEST2.2","TEST2.3","TEST","Imax","I2big","I2small","M.1","M.2","M.3","G.1","G.2","G.3","speedSPT","ï..Date","Time","T1","Tsec","Tmin","Pressure","Depth..m.","Vv","Magneto1","Magneto2","Magneto3","Gyro1","Gyro2","Gyro3","Accel1","Pitch","Accel2","Accel3","Speed","Vk","Speed2_paddle.wheel.VVSP","Date","quality","Densitym3","prey.dist","prey.time","Sv_mean","sa_adj","mass_g","kJ_g","Length_cm","Beam_volume_sum","TS","Prey.Depth_mean","weight"
"20",20,47066,0.895015984,7.275648263,5.277564132,154.3776483,-130.2285535,132.3226992,-72.34150517,NA,2.492272803,0.895015984,-0.155387047,-0.13144503,47066,9413.2,-0.805467147,8.558019131,51,"lunge",0.451401498,10.73307168,2.97173214,1.108728822,1.863003318,10.28167018,"mn13_108a",57.744031,-135.268327,57.745315,-135.258976,2013-04-18 16:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",1.02527009592914,1.757018571,127.581028778741,0.3,-37.702087,0.001763139,117,5.4,NA,3853.706506,-40.05668304,34.319672,0.975352742629019
"21",21,51965,0.749731551,25.98766093,4.973540648,97.92526617,53.93698862,-135.166736,-85.50458163,1.199067848,1.4454095,0.749731551,0.527534737,0.384163535,51965,10393,-0.059156014,7.42850495,55,"lunge",2.254160381,26.96009073,3.622702738,1.178817484,2.443885253,24.70593035,"mn13_108a",57.745196,-135.28702,57.740632,-135.266994,2013-04-18 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",1.65898357829179,1.650466913,387.695073487538,0.183333333333333,-38.015724,0.002749131,117,5.4,NA,22871.44054,-40.04681478,33.883978,0.602778721311799
"22",22,54950,0.646262773,24.75475161,5.104274111,84.86416704,37.58491016,-155.847501,-78.2536825,2.062865784,1.820851958,0.646262773,0.431196199,0.560224831,54950,10990,-0.413550083,8.715165214,59,"lunge",0.482827112,26.73952316,3.712919205,1.304471842,2.408447363,26.25669605,"mn13_108a",57.746662,-135.288615,57.740736,-135.266164,2013-04-18 17:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",2.19285974639394,1.650466913,447.857923918183,0.35,-38.015724,0.002749131,117,5.4,NA,22871.44054,-40.04681478,33.883978,0.456025517201661
"23",23,57210,0.90417227,17.73604697,5.240347337,114.5790368,21.54539044,38.94055527,-80.7865687,1.310141476,1.379798461,0.90417227,0.213255917,0.540126465,57210,11442,0.731471226,6.845128656,64,"lunge",1.481460479,19.47447813,2.766128392,1,1.919376855,17.99301765,"mn13_108a",57.749966,-135.291182,57.742539,-135.267584,2013-04-18 17:33:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",3.31314367144715,0.757634199,863.943101434144,0.216666666666667,-41.583539,0.000423821,117,5.4,NA,48601.62325,-40.35567805,49.785294,0.301828142443099
"24",24,60354,0.958950588,8.40324615,5.513690157,163.3205098,-53.52153944,39.82773176,-63.45481039,NA,2.952406974,0.958950588,-0.113033761,0.083574842,60354,12070.8,-0.302050007,12.63372484,70,"lunge",4.060079326,11.53393455,3.134461385,1.265858516,1.868602869,7.473855226,"mn13_108a",57.748947,-135.286074,57.742786,-135.25972,2013-04-18 17:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",2.6099277211657,1.650466913,392.978316349711,0.65,-38.015724,0.002749131,117,5.4,NA,22871.44054,-40.04681478,33.883978,0.383152373106087
"25",25,61808,0.813208609,20.306206,5.392873065,122.0109728,42.91470115,49.3571219,-69.10813662,2.709421523,2.525724485,0.813208609,0.306863199,0.330054261,61808,12361.6,-0.68905419,11.42446424,72,"lunge",3.402457756,23.91902968,3.800958591,1.184213123,2.616745468,20.51657193,"mn13_108a",57.748538,-135.281561,57.742996,-135.254044,2013-04-18 17:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",2.17962827578785,1.650466913,213.888482736357,0.733333333333333,-38.015724,0.002749131,117,5.4,NA,22871.44054,-40.04681478,33.883978,0.458793827878076
"26",26,65024,-0.469600168,43.52334505,5.156117355,-56.63697471,-28.45580431,46.4140477,-72.15726513,NA,2.250774586,-0.469600168,-0.415237903,0.76618187,65024,13004.8,-0.098653473,12.00032118,76,"lunge",42.18647933,49.58558507,3.554122441,1.848949135,1.705173306,7.399105739,"mn13_108a",57.74966,-135.284982,57.743454,-135.254316,2013-04-18 17:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",3.19671239353713,1.650466913,409.013718061138,0.916666666666667,-38.015724,0.002749131,117,5.4,NA,22871.44054,-40.04681478,33.883978,0.31282138550272
"27",27,67276,0.12482524,24.97398801,5.08801538,21.98684332,-20.38281158,21.98684143,-72.88119171,NA,2.00267443,0.12482524,-0.223799184,0.602330886,67276,13455.2,-3.387450986,14.40679242,78,"lunge",19.53730209,25.8549122,3.089123285,1,2.106569355,6.317610115,"mn13_108a",57.755109,-135.275989,57.750636,-135.24749,2013-04-18 18:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18042013",5.36879876527583,1.650466913,990.639629582749,1.03333333333333,-38.015724,0.002749131,117,5.4,NA,22871.44054,-40.04681478,33.883978,0.186261404779738
"28",28,11867,-0.032471426,16.10157751,5.19532692,124.74974,-58.12655202,62.11507539,-50.97375655,4.347093661,3.873514313,-0.032471426,-0.970768187,0.51712916,11867,2373.4,0.98453274,13.33064385,11,"lunge",0.037286602,21.40579495,4.114321409,1.625743827,2.488577582,21.36850835,"mn13_109a",57.752048,-135.298775,57.750326,-135.296738,2013-04-19 10:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",1.83549670661825,1.214935615,500.649011985476,0.0833333333333333,-39.644082,0.001949901,117,5.4,NA,136220.6298,-40.38661663,51.666021,0.544811655828255
"29",29,34155,0.101957275,25.58769229,5.972749284,119.7255951,-40.2859659,-24.51547521,-50.11186346,NA,4.1845667,0.101957275,-1.043269724,0.714207991,34155,6831,2.63234259,25.35194076,37,"lunge",1.541386265,28.65796018,4.761191927,1.5225673,3.238624626,27.11657391,"mn13_109a",57.74839,-135.286561,57.747392,-135.298036,2013-04-19 11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",2.20942821732854,4.050789635,512.828465198563,0.25,-34.34177,0.004087457,117,5.4,NA,3408.740209,-40.20220189,41.27027,0.452605788301698
"30",30,37353,0.071879421,33.52033853,5.88209209,104.3893679,-38.0950008,53.56847295,-54.56195737,NA,3.282333693,0.071879421,-1.005442479,0.905811629,37353,7470.6,3.483354271,19.60318096,40,"lunge",6.431307859,34.70555088,4.239324392,1.35590448,2.883419912,28.27424302,"mn13_109a",57.748055,-135.288225,57.747473,-135.297025,2013-04-19 11:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",1.53534671493494,4.050789635,420.604014480482,0.0666666666666667,-34.34177,0.004087457,117,5.4,NA,3408.740209,-40.20220189,41.27027,0.651318682791708
"31",31,38504,0.466018309,21.06808242,5.656970895,102.4500038,-9.77231446,63.73153836,-47.93278577,NA,4.041028305,0.466018309,-0.887208744,0.912844736,38504,7700.8,3.487051485,24.83234499,42,"lunge",6.7476745,22.11608107,4.818485549,1,3.937723744,15.36840657,"mn13_109a",57.745654,-135.28786,57.743869,-135.297832,2013-04-19 11:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",1.86459654910606,4.050789635,559.378964731817,0,-34.34177,0.004087457,117,5.4,NA,3408.740209,-40.20220189,41.27027,0.53630904791679
"32",32,39437,0.042789498,14.90647412,5.877344534,-26.16197148,-17.18368143,194.3812401,-45.80374763,NA,4.337055923,0.042789498,0.277787568,0.769241876,39437,7887.4,-1.77518962,19.48432921,44,"lunge",3.573059086,16.56626512,4.604649134,1.141596575,3.463052559,12.99320604,"mn13_109a",57.744433,-135.293849,57.742369,-135.300279,2013-04-19 11:38:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",0.649061614946189,11.30207423,144.718484483857,0.0833333333333333,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,22.48893,1
"33",33,41474,-0.017745533,16.12244431,5.95426417,17.61413723,-27.46260352,22.3233532,-54.23072661,NA,3.19793641,-0.017745533,-0.05568935,0.810984773,41474,8294.8,-1.832978066,15.80875179,47,"lunge",0.670503041,18.30995422,3.498743417,2.327989751,1.170753666,17.63945118,"mn13_109a",57.745368,-135.296714,57.741723,-135.300128,2013-04-19 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",0.678530458968984,11.30207423,183.559137690695,0.0333333333333333,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,22.48893,1
"34",34,45582,0.072190389,22.51539236,6.502792328,75.29790047,-28.57169167,-116.6631145,-47.52815064,5.148383361,4.355226839,0.072190389,-0.420930563,0.671326747,45582,9116.4,-2.003898522,27.02429435,55,"lunge",0.030362749,29.04639589,4.448530559,1.816565863,2.631964696,29.01603314,"mn13_109a",57.746756,-135.288435,57.745431,-135.291315,2013-04-19 11:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",1.34399536754617,4.0735427,373.198610263852,0.05,-34.430911,0.005045046,117,5.4,NA,17255.98165,-40.26582956,44.642405,0.744050183614674
"35",35,49153,0.188072112,29.03423455,5.866522282,-35.19755006,-5.820508358,186.5305615,-63.6337512,NA,2.622239175,0.188072112,0.406577012,0.779572618,49153,9830.6,-0.989334781,14.6035786,60,"lunge",25.36190125,29.65960538,3.238304886,1.034028313,2.204276572,4.297704132,"mn13_109a",57.74295,-135.298698,57.745612,-135.305335,2013-04-19 12:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",1.52448109530875,11.30207423,187.344328592625,0.45,-29.860387,0.012488315,117,5.4,NA,3671.74231,-39.74650244,22.48893,0.655960905699176
"36",36,51781,0.273797804,44.38586336,5.892818185,87.21788563,-19.61924961,53.84769495,-44.09483371,NA,4.883645399,0.273797804,-0.706663383,0.949388113,51781,10356.2,2.106214627,24.74705704,66,"lunge",30.0477534,48.16668177,4.93075819,1.3455473,3.58521089,18.11892837,"mn13_109a",57.745523,-135.301142,57.746974,-135.303528,2013-04-19 12:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",1.27945847793633,1.861083899,243.8375433809,0.233333333333333,-37.578875,0.00222013,117,5.4,NA,4100.26804,-40.15932718,39.116162,0.781580658727528
"37",37,66669,0.302091385,7.957501327,5.7541827,102.6873872,-17.87435098,-159.3754833,-63.34713142,NA,2.373212543,0.302091385,-0.786953167,0.802127377,66669,13333.8,1.604358923,8.900861699,84,"lunge",-0.038127938,9.154043041,2.837102825,1,1.893974701,9.192170979,"mn13_109a",57.738589,-135.319739,57.74453,-135.333648,2013-04-19 13:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",0.564379569552874,0.251831539,139.313870865862,0.05,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,12.928571,1
"38",38,67005,0.049690308,10.1383494,5.760624648,39.84846996,-25.92812361,179.7372019,-70.16099945,NA,2.074706551,0.049690308,-0.232419148,0.911717284,67005,13401,-0.566952631,11.22253333,85,"lunge",0.369086946,11.82833079,2.997226379,1,2.471416405,11.45924384,"mn13_109a",57.737889,-135.319358,57.74346,-135.334729,2013-04-19 13:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19042013",0.577776068429816,0.251831539,153.332820528945,0.0333333333333333,-45.393718,0.000121485,117,5.4,NA,85.707025,-39.39837808,12.928571,1
